season,round,circuit_name,country,location,date,driver_code,driver_number,team,grid_position,position,points,status,laps_completed,air_temp,track_temp,rain_probability
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,3,3,McLaren,14.0,13.0,0.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,6,6,Williams,19.0,14.0,0.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,47,47,Haas F1 Team,15.0,15.0,0.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,20,20,Haas F1 Team,16.0,16.0,0.0,Front wing,56.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,5,5,Aston Martin,0.0,17.0,0.0,Collision,54.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,10,10,AlphaTauri,7.0,18.0,0.0,Suspension,45.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,4,4,McLaren,8.0,19.0,0.0,Collision,39.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,24,24,Alfa Romeo,17.0,20.0,0.0,Water leak,6.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,1,1,Red Bull Racing,2.0,1.0,25.0,Finished,66.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,11,11,Red Bull Racing,5.0,2.0,19.0,Finished,66.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,63,63,Mercedes,4.0,3.0,15.0,Finished,66.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,55,55,Ferrari,3.0,4.0,12.0,Finished,66.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,44,44,Mercedes,6.0,5.0,10.0,Finished,66.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,77,77,Alfa Romeo,7.0,6.0,8.0,Finished,66.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,31,31,Alpine,12.0,7.0,6.0,Finished,66.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,4,4,McLaren,11.0,8.0,4.0,Finished,66.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,14,14,Alpine,20.0,9.0,2.0,+1 Lap,65.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,22,22,AlphaTauri,13.0,10.0,1.0,+1 Lap,65.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,5,5,Aston Martin,16.0,11.0,0.0,+1 Lap,65.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,3,3,McLaren,9.0,12.0,0.0,+1 Lap,65.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,10,10,AlphaTauri,14.0,13.0,0.0,+1 Lap,65.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,47,47,Haas F1 Team,10.0,14.0,0.0,+1 Lap,65.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,18,18,Aston Martin,17.0,15.0,0.0,+1 Lap,65.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,6,6,Williams,19.0,16.0,0.0,+2 Laps,64.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,20,20,Haas F1 Team,8.0,17.0,0.0,+2 Laps,64.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,23,23,Williams,18.0,18.0,0.0,+2 Laps,64.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,24,24,Alfa Romeo,15.0,19.0,0.0,Power loss,28.0,36.56585365853658,48.957317073170735,0.0
2022,6,Spanish Grand Prix,Spain,Barcelona,2022-05-22,16,16,Ferrari,1.0,20.0,0.0,Turbo,27.0,36.56585365853658,48.957317073170735,0.0
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,11,11,Red Bull Racing,3.0,1.0,25.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,55,55,Ferrari,2.0,2.0,18.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,1,1,Red Bull Racing,4.0,3.0,15.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,16,16,Ferrari,1.0,4.0,12.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,63,63,Mercedes,6.0,5.0,10.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,4,4,McLaren,5.0,6.0,9.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,14,14,Alpine,7.0,7.0,6.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,44,44,Mercedes,8.0,8.0,4.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,77,77,Alfa Romeo,12.0,9.0,2.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,5,5,Aston Martin,9.0,10.0,1.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,10,10,AlphaTauri,17.0,11.0,0.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,31,31,Alpine,10.0,12.0,0.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,3,3,McLaren,14.0,13.0,0.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,18,18,Aston Martin,18.0,14.0,0.0,Finished,64.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,6,6,Williams,19.0,15.0,0.0,+1 Lap,63.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,24,24,Alfa Romeo,20.0,16.0,0.0,+1 Lap,63.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,22,22,AlphaTauri,11.0,17.0,0.0,+1 Lap,63.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,23,23,Williams,16.0,18.0,0.0,Mechanical,48.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,47,47,Haas F1 Team,15.0,19.0,0.0,Accident,24.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,7,Monaco Grand Prix,Monaco,Monaco,2022-05-29,20,20,Haas F1 Team,13.0,20.0,0.0,Water pressure,19.0,22.27469387755102,31.038367346938774,0.43673469387755104
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,1,1,Red Bull Racing,3.0,1.0,25.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,11,11,Red Bull Racing,2.0,2.0,19.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,63,63,Mercedes,5.0,3.0,15.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,44,44,Mercedes,7.0,4.0,12.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,10,10,AlphaTauri,6.0,5.0,10.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,5,5,Aston Martin,9.0,6.0,8.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,14,14,Alpine,10.0,7.0,6.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,3,3,McLaren,12.0,8.0,4.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,4,4,McLaren,11.0,9.0,2.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,31,31,Alpine,13.0,10.0,1.0,Finished,51.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,77,77,Alfa Romeo,15.0,11.0,0.0,+1 Lap,50.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,23,23,Williams,17.0,12.0,0.0,+1 Lap,50.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,22,22,AlphaTauri,8.0,13.0,0.0,+1 Lap,50.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,47,47,Haas F1 Team,20.0,14.0,0.0,+1 Lap,50.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,6,6,Williams,18.0,15.0,0.0,+1 Lap,50.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,18,18,Aston Martin,19.0,16.0,0.0,Vibrations,46.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,20,20,Haas F1 Team,16.0,17.0,0.0,Power Unit,31.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,24,24,Alfa Romeo,14.0,18.0,0.0,Hydraulics,23.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,16,16,Ferrari,1.0,19.0,0.0,Power Unit,21.0,25.435403726708078,47.14968944099379,0.0
2022,8,Azerbaijan Grand Prix,Azerbaijan,Baku,2022-06-12,55,55,Ferrari,4.0,20.0,0.0,Hydraulics,8.0,25.435403726708078,47.14968944099379,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,1,1,Red Bull Racing,1.0,1.0,25.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,55,55,Ferrari,3.0,2.0,19.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,44,44,Mercedes,4.0,3.0,15.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,63,63,Mercedes,8.0,4.0,12.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,16,16,Ferrari,19.0,5.0,10.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,31,31,Alpine,7.0,6.0,8.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,77,77,Alfa Romeo,11.0,7.0,6.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,24,24,Alfa Romeo,10.0,8.0,4.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,14,14,Alpine,2.0,9.0,2.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,18,18,Aston Martin,17.0,10.0,1.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,3,3,McLaren,9.0,11.0,0.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,5,5,Aston Martin,16.0,12.0,0.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,23,23,Williams,12.0,13.0,0.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,10,10,AlphaTauri,15.0,14.0,0.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,4,4,McLaren,14.0,15.0,0.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,6,6,Williams,18.0,16.0,0.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,20,20,Haas F1 Team,5.0,17.0,0.0,Finished,70.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,22,22,AlphaTauri,20.0,18.0,0.0,Accident,47.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,47,47,Haas F1 Team,6.0,19.0,0.0,Engine,18.0,20.762962962962963,41.261111111111106,0.0
2022,9,Canadian Grand Prix,Canada,Montréal,2022-06-19,11,11,Red Bull Racing,13.0,20.0,0.0,Gearbox,7.0,20.762962962962963,41.261111111111106,0.0
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,55,55,Ferrari,1.0,1.0,25.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,11,11,Red Bull Racing,4.0,2.0,18.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,44,44,Mercedes,5.0,3.0,16.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,16,16,Ferrari,3.0,4.0,12.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,14,14,Alpine,7.0,5.0,10.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,4,4,McLaren,6.0,6.0,8.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,1,1,Red Bull Racing,2.0,7.0,6.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,47,47,Haas F1 Team,19.0,8.0,4.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,5,5,Aston Martin,18.0,9.0,2.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,20,20,Haas F1 Team,17.0,10.0,1.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,18,18,Aston Martin,20.0,11.0,0.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,6,6,Williams,10.0,12.0,0.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,3,3,McLaren,14.0,13.0,0.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,22,22,AlphaTauri,13.0,14.0,0.0,Finished,52.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,31,31,Alpine,15.0,15.0,0.0,Fuel pump,37.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,10,10,AlphaTauri,11.0,16.0,0.0,Collision damage,26.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,77,77,Alfa Romeo,12.0,17.0,0.0,Gearbox,20.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,63,63,Mercedes,8.0,18.0,0.0,Collision,0.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,24,24,Alfa Romeo,9.0,19.0,0.0,Collision,0.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,10,British Grand Prix,Great Britain,Silverstone,2022-07-03,23,23,Williams,16.0,20.0,0.0,Collision,0.0,18.25320197044335,30.026108374384233,0.04433497536945813
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,16,16,Ferrari,2.0,1.0,25.0,Finished,71.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,1,1,Red Bull Racing,1.0,2.0,19.0,Finished,71.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,44,44,Mercedes,8.0,3.0,15.0,Finished,71.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,63,63,Mercedes,4.0,4.0,12.0,Finished,71.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,31,31,Alpine,6.0,5.0,10.0,Finished,71.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,47,47,Haas F1 Team,9.0,6.0,8.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,4,4,McLaren,10.0,7.0,6.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,20,20,Haas F1 Team,7.0,8.0,4.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,3,3,McLaren,11.0,9.0,2.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,14,14,Alpine,19.0,10.0,1.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,77,77,Alfa Romeo,0.0,11.0,0.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,23,23,Williams,15.0,12.0,0.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,18,18,Aston Martin,12.0,13.0,0.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,24,24,Alfa Romeo,13.0,14.0,0.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,10,10,AlphaTauri,14.0,15.0,0.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,22,22,AlphaTauri,16.0,16.0,0.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,5,5,Aston Martin,18.0,17.0,0.0,+1 Lap,70.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,55,55,Ferrari,3.0,18.0,0.0,Power Unit,56.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,6,6,Williams,17.0,19.0,0.0,Undertray,48.0,20.25592105263158,30.74671052631579,0.0
2022,11,Austrian Grand Prix,Austria,Spielberg,2022-07-10,11,11,Red Bull Racing,5.0,20.0,0.0,Collision damage,24.0,20.25592105263158,30.74671052631579,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,1,1,Red Bull Racing,2.0,1.0,25.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,44,44,Mercedes,4.0,2.0,18.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,63,63,Mercedes,6.0,3.0,15.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,11,11,Red Bull Racing,3.0,4.0,12.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,55,55,Ferrari,19.0,5.0,11.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,14,14,Alpine,7.0,6.0,8.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,4,4,McLaren,5.0,7.0,6.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,31,31,Alpine,10.0,8.0,4.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,3,3,McLaren,9.0,9.0,2.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,18,18,Aston Martin,15.0,10.0,1.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,5,5,Aston Martin,12.0,11.0,0.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,10,10,AlphaTauri,14.0,12.0,0.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,23,23,Williams,13.0,13.0,0.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,77,77,Alfa Romeo,11.0,14.0,0.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,47,47,Haas F1 Team,17.0,15.0,0.0,Finished,53.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,24,24,Alfa Romeo,16.0,16.0,0.0,+6 Laps,47.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,6,6,Williams,18.0,17.0,0.0,Collision damage,40.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,20,20,Haas F1 Team,20.0,18.0,0.0,Collision damage,37.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,16,16,Ferrari,1.0,19.0,0.0,Accident,17.0,30.164843750000003,54.46171875,0.0
2022,12,French Grand Prix,France,Le Castellet,2022-07-24,22,22,AlphaTauri,8.0,20.0,0.0,Undertray,17.0,30.164843750000003,54.46171875,0.0
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,1,1,Red Bull Racing,10.0,1.0,25.0,Finished,70.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,44,44,Mercedes,7.0,2.0,19.0,Finished,70.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,63,63,Mercedes,1.0,3.0,15.0,Finished,70.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,55,55,Ferrari,2.0,4.0,12.0,Finished,70.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,11,11,Red Bull Racing,11.0,5.0,10.0,Finished,70.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,16,16,Ferrari,3.0,6.0,8.0,Finished,70.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,4,4,McLaren,4.0,7.0,6.0,Finished,70.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,14,14,Alpine,6.0,8.0,4.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,31,31,Alpine,5.0,9.0,2.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,5,5,Aston Martin,18.0,10.0,1.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,18,18,Aston Martin,14.0,11.0,0.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,10,10,AlphaTauri,0.0,12.0,0.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,24,24,Alfa Romeo,12.0,13.0,0.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
